CN-2017-2662386,2017/3/4,黑龙江,办公用-系固-10000353,办公用品,263.2,4,0,120.96
CN-2018-4927110,2018/8/15,吉林,办公用-系固-10000353,办公用品,329,5,0,151.2
CN-2018-3478143,2018/2/15,黑龙江,办公用-系固-10000353,办公用品,131.6,2,0,60.48
CN-2017-5007229,2017/8/22,安徽,办公用-系固-10000353,办公用品,394.8,6,0,181.44
CN-2016-5645996,2016/3/27,黑龙江,办公用-系固-10000353,办公用品,131.6,2,0,60.48
CN-2017-4985754,2017/8/12,山东,办公用-系固-10000353,办公用品,131.6,2,0,60.48
CN-2018-5106829,2018/8/1,福建,办公用-系固-10000409,办公用品,139.16,2,0,5.32
CN-2017-5821791,2017/2/9,陕西,办公用-系固-10000409,办公用品,487.06,7,0,18.62
CN-2018-5569894,2018/6/14,上海,办公用-系固-10000409,办公用品,208.74,3,0,7.98
CN-2017-3509971,2017/6/12,四川,办公用-系固-10000409,办公用品,125.244,3,0.4,-75.516
US-2017-2556865,2017/7/19,江苏,办公用-系固-10000410,办公用品,278.46,5,0.4,-102.34
CN-2015-3497234,2015/9/27,广东,办公用-系固-10000410,办公用品,185.64,2,0,33.32
CN-2018-2606671,2018/3/10,福建,办公用-系固-10000410,办公用品,464.1,5,0,83.3
US-2017-5835259,2017/1/1,吉林,办公用-系固-10000410,办公用品,649.74,7,0,116.62
CN-2016-3656854,2016/2/24,黑龙江,办公用-系固-10000554,办公用品,297.92,4,0,11.76
CN-2017-1628412,2017/12/18,山东,办公用-系固-10000554,办公用品,148.96,2,0,5.88
US-2018-4171126,2018/5/12,辽宁,办公用-系固-10000554,办公用品,89.376,2,0.4,-53.704
CN-2017-4020885,2017/11/19,上海,办公用-系固-10000554,办公用品,148.96,2,0,5.88
US-2018-4687313,2018/8/22,浙江,办公用-系固-10000554,办公用品,402.192,9,0.4,-241.668
CN-2018-4537572,2018/5/14,广西,办公用-系固-10000554,办公用品,297.92,4,0,11.76
US-2017-3281446,2017/9/27,福建,办公用-系固-10000554,办公用品,446.88,6,0,17.64
US-2017-5128542,2017/5/22,浙江,办公用-系固-10000591,办公用品,37.884,1,0.4,-13.356
US-2018-3139690,2018/5/7,山东,办公用-系固-10000591,办公用品,189.42,3,0,35.7
CN-2018-3904829,2018/7/23,浙江,办公用-系固-10000591,办公用品,113.652,3,0.4,-40.068
CN-2018-4214287,2018/12/7,浙江,办公用-系固-10000591,办公用品,113.652,3,0.4,-40.068
CN-2016-4850175,2016/11/11,重庆,办公用-系固-10000591,办公用品,568.26,9,0,107.1
CN-2015-1070056,2015/9/23,北京,办公用-系固-10000591,办公用品,315.7,5,0,59.5
US-2017-3122687,2017/3/21,甘肃,办公用-系固-10000591,办公用品,113.652,3,0.4,-40.068
US-2018-2998954,2018/6/12,江苏,办公用-系固-10000591,办公用品,227.304,6,0.4,-80.136
US-2018-4752200,2018/1/3,湖北,办公用-系固-10000647,办公用品,32.088,1,0.4,-17.752
CN-2016-5022660,2016/12/11,黑龙江,办公用-系固-10000647,办公用品,106.96,2,0,7.28
US-2017-5837615,2017/9/11,浙江,办公用-系固-10000647,办公用品,192.528,6,0.4,-106.512
CN-2018-1340062,2018/6/17,广东,办公用-系固-10000647,办公用品,267.4,5,0,18.2
US-2018-4736051,2018/10/7,黑龙江,办公用-系固-10000647,办公用品,374.36,7,0,25.48
US-2018-4687313,2018/9/26,黑龙江,办公用-系固-10000647,办公用品,320.88,6,0,21.84
CN-2016-5525339,2016/8/15,上海,办公用-系固-10000647,办公用品,106.96,2,0,7.28
CN-2017-2919347,2017/10/9,广西,办公用-系固-10000647,办公用品,106.96,2,0,7.28
US-2015-5334809,2015/10/17,江苏,办公用-系固-10000675,办公用品,98.448,4,0.4,-46.032
CN-2018-5477816,2018/8/17,广东,办公用-系固-10000675,办公用品,205.1,5,0,24.5
CN-2016-5022660,2016/6/29,河北,办公用-系固-10000675,办公用品,82.04,2,0,9.8
US-2017-1925348,2017/5/23,内蒙古,办公用-系固-10000675,办公用品,98.448,4,0.4,-46.032
CN-2015-4800042,2015/1/5,广东,办公用-系固-10000678,办公用品,341.6,5,0,119
US-2017-3069391,2017/8/22,四川,办公用-系固-10000678,办公用品,122.976,3,0.4,-10.584
CN-2018-1166865,2018/5/5,河南,办公用-系固-10000678,办公用品,136.64,2,0,47.6
CN-2017-2575295,2017/5/10,广东,办公用-系固-10000678,办公用品,478.24,7,0,166.6
CN-2017-3284020,2017/10/23,云南,办公用-系固-10000678,办公用品,204.96,3,0,71.4
CN-2016-4162714,2016/6/29,黑龙江,办公用-系固-10000678,办公用品,341.6,5,0,119
CN-2016-2661656,2016/7/5,山西,办公用-系固-10000678,办公用品,136.64,2,0,47.6
CN-2017-5477816,2017/6/4,四川,办公用-系固-10000678,办公用品,122.976,3,0.4,-10.584
CN-2017-3981825,2017/6/20,湖北,办公用-系固-10000678,办公用品,122.976,3,0.4,-10.584
CN-2017-3284020,2017/12/5,黑龙江,办公用-系固-10000678,办公用品,341.6,5,0,119
CN-2017-4988987,2017/11/27,黑龙江,办公用-系固-10000749,办公用品,309.4,5,0,79.8
CN-2017-4875771,2017/4/1,上海,办公用-系固-10000749,办公用品,123.76,2,0,31.92
CN-2015-4347325,2015/10/11,江西,办公用-系固-10000749,办公用品,185.64,3,0,47.88
CN-2015-2554132,2015/1/8,湖北,办公用-系固-10000749,办公用品,185.64,5,0.4,-43.96
CN-2016-3815654,2016/9/7,四川,办公用-系固-10000749,办公用品,111.384,3,0.4,-26.376
CN-2016-4150128,2016/12/7,辽宁,办公用-系固-10000767,办公用品,316.932,11,0.4,-148.148
CN-2015-5821791,2015/12/23,陕西,办公用-系固-10000833,办公用品,150.36,2,0,23.8
CN-2018-4795502,2018/1/5,广东,办公用-系固-10000833,办公用品,150.36,2,0,23.8
CN-2016-5645996,2016/3/27,黑龙江,办公用-系固-10000833,办公用品,225.54,3,0,35.7
US-2018-5444149,2018/10/27,广东,办公用-系固-10000833,办公用品,150.36,2,0,23.8
US-2018-4687313,2018/9/26,黑龙江,办公用-系固-10000833,办公用品,526.26,7,0,83.3
US-2018-3378788,2018/7/16,辽宁,办公用-系固-10000833,办公用品,135.324,3,0.4,-54.516
CN-2017-2353754,2017/5/2,黑龙江,办公用-系固-10000833,办公用品,451.08,6,0,71.4
US-2017-4200185,2017/7/8,辽宁,办公用-系固-10000944,办公用品,161.532,3,0.4,-19.068
US-2018-5171199,2018/11/26,辽宁,办公用-系固-10000944,办公用品,107.688,2,0.4,-12.712
CN-2018-3668469,2018/5/13,江苏,办公用-系固-10000944,办公用品,376.908,7,0.4,-44.492
CN-2015-2203847,2015/6/23,云南,办公用-系固-10000944,办公用品,179.48,2,0,59.08
CN-2018-5684742,2018/1/2,安徽,办公用-系固-10000944,办公用品,807.66,9,0,265.86
CN-2017-4688195,2017/8/14,内蒙古,办公用-系固-10000944,办公用品,107.688,2,0.4,-12.712
CN-2018-4800042,2018/5/13,江西,办公用-系固-10000958,办公用品,60.34,1,0,2.38
US-2018-1925348,2018/10/16,安徽,办公用-系固-10000958,办公用品,482.72,8,0,19.04
CN-2016-3122639,2016/8/1,广东,办公用-系固-10000988,办公用品,426.3,5,0,153.3
CN-2018-3555396,2018/12/29,陕西,办公用-系固-10000988,办公用品,255.78,3,0,91.98
US-2016-2203847,2016/10/17,内蒙古,办公用-系固-10000988,办公用品,102.312,2,0.4,-6.888
US-2015-5555490,2015/6/18,北京,办公用-系固-10000988,办公用品,85.26,1,0,30.66
CN-2015-1424056,2015/10/11,广东,办公用-系固-10001082,办公用品,319.2,5,0,25.2
CN-2018-4020885,2018/7/24,山东,办公用-系固-10001082,办公用品,319.2,5,0,25.2
US-2018-5339863,2018/1/23,山东,办公用-系固-10001082,办公用品,63.84,1,0,5.04
CN-2017-5943918,2017/6/6,湖南,办公用-系固-10001160,办公用品,116.34,3,0,32.34
US-2017-1589691,2017/8/9,浙江,办公用-系固-10001160,办公用品,69.804,3,0.4,-14.196
CN-2018-1340062,2018/6/25,重庆,办公用-系固-10001160,办公用品,232.68,6,0,64.68
CN-2017-2275835,2017/3/2,辽宁,办公用-系固-10001168,办公用品,220.248,6,0.4,10.248
CN-2016-2706465,2016/8/16,湖南,办公用-系固-10001168,办公用品,122.36,2,0,52.36
US-2018-1297686,2018/5/6,湖北,办公用-系固-10001168,办公用品,110.124,3,0.4,5.124
CN-2016-5869022,2016/5/1,山东,办公用-系固-10001221,办公用品,202.86,3,0,97.02
CN-2017-4591322,2017/5/17,贵州,办公用-系固-10001221,办公用品,202.86,3,0,97.02
US-2017-2055991,2017/1/9,山东,办公用-系固-10001221,办公用品,67.62,1,0,32.34
CN-2016-4888622,2016/12/29,山西,办公用-系固-10001221,办公用品,338.1,5,0,161.7
CN-2015-5386927,2015/12/24,江苏,办公用-系固-10001221,办公用品,284.004,7,0.4,37.044
US-2018-2162302,2018/6/12,四川,办公用-系固-10001262,办公用品,111.888,3,0.4,-24.612
CN-2018-3381572,2018/5/11,辽宁,办公用-系固-10001285,办公用品,30.24,1,0.4,3.92
CN-2017-2477297,2017/8/7,辽宁,办公用-系固-10001285,办公用品,90.72,3,0.4,11.76
CN-2018-5385461,2018/9/17,江苏,办公用-系固-10001285,办公用品,272.16,9,0.4,35.28
CN-2018-1364986,2018/11/12,广东,办公用-系固-10001285,办公用品,151.2,3,0,72.24
CN-2018-1726701,2018/10/23,内蒙古,办公用-系固-10001285,办公用品,151.2,5,0.4,19.6
CN-2018-4121606,2018/12/11,山东,办公用-系固-10001285,办公用品,151.2,3,0,72.24
CN-2015-2121055,2015/6/17,黑龙江,办公用-系固-10001285,办公用品,100.8,2,0,48.16
CN-2017-5569894,2017/12/6,河南,办公用-系固-10001285,办公用品,252,5,0,120.4
CN-2017-3258425,2017/9/26,四川,办公用-系固-10001285,办公用品,181.44,6,0.4,23.52
CN-2016-5698942,2016/12/10,吉林,办公用-系固-10001285,办公用品,50.4,1,0,24.08
CN-2015-4121606,2015/11/11,黑龙江,办公用-系固-10001319,办公用品,241.08,3,0,23.94
US-2017-2844736,2017/2/12,辽宁,办公用-系固-10001319,办公用品,144.648,3,0.4,-72.492
CN-2016-2919347,2016/1/23,黑龙江,办公用-系固-10001319,办公用品,160.72,2,0,15.96
CN-2018-3490090,2018/10/30,山西,办公用-系固-10001319,办公用品,321.44,4,0,31.92
CN-2016-2966078,2016/5/18,广东,办公用-系固-10001319,办公用品,321.44,4,0,31.92
CN-2016-3434056,2016/8/16,广东,办公用-系固-10001319,办公用品,241.08,3,0,23.94
CN-2016-4427946,2016/5/10,黑龙江,办公用-系固-10001322,办公用品,125.72,2,0,54.04
US-2016-5339863,2016/11/22,天津,办公用-系固-10001322,办公用品,377.16,6,0,162.12
CN-2016-5105254,2016/11/1,湖南,办公用-系固-10001342,办公用品,130.48,2,0,59.92
CN-2018-5679752,2018/12/8,江苏,办公用-系固-10001342,办公用品,117.432,3,0.4,11.592
CN-2015-3097655,2015/10/27,湖南,办公用-系固-10001342,办公用品,326.2,5,0,149.8
CN-2018-2560726,2018/12/21,吉林,办公用-系固-10001342,办公用品,326.2,5,0,149.8
US-2018-1346492,2018/10/16,广东,办公用-系固-10001342,办公用品,260.96,4,0,119.84
CN-2015-1887568,2015/6/23,湖北,办公用-系固-10001342,办公用品,234.864,6,0.4,23.184
CN-2018-2372663,2018/12/21,重庆,办公用-系固-10001342,办公用品,587.16,9,0,269.64
CN-2017-4862116,2017/3/11,黑龙江,办公用-系固-10001342,办公用品,456.68,7,0,209.72
CN-2017-4282122,2017/11/23,广东,办公用-系固-10001342,办公用品,130.48,2,0,59.92
CN-2018-5844177,2018/11/28,北京,办公用-系固-10001361,办公用品,467.04,6,0,55.44
CN-2016-3223872,2016/2/1,黑龙江,办公用-系固-10001361,办公用品,233.52,3,0,27.72
CN-2017-1516102,2017/9/20,湖北,办公用-系固-10001361,办公用品,93.408,2,0.4,-43.792
CN-2017-3969050,2017/7/13,山东,办公用-系固-10001361,办公用品,233.52,3,0,27.72
US-2017-2136895,2017/6/20,江苏,办公用-系固-10001531,办公用品,143.388,3,0.4,-55.272
CN-2018-4309040,2018/5/20,湖南,办公用-系固-10001531,办公用品,79.66,1,0,13.44
US-2018-1525230,2018/3/9,湖南,办公用-系固-10001531,办公用品,159.32,2,0,26.88
CN-2017-4027651,2017/12/19,北京,办公用-系固-10001531,办公用品,159.32,2,0,26.88
CN-2017-1738807,2017/5/25,湖南,办公用-系固-10001531,办公用品,318.64,4,0,53.76
CN-2017-5747151,2017/10/1,湖南,办公用-系固-10001531,办公用品,318.64,4,0,53.76
US-2018-4733722,2018/5/21,江苏,办公用-系固-10001646,办公用品,276.78,5,0.4,-14.42
CN-2016-4526574,2016/12/12,上海,办公用-系固-10001646,办公用品,553.56,6,0,204.12
US-2016-2609031,2016/3/8,江苏,办公用-系固-10001646,办公用品,166.068,3,0.4,-8.652
CN-2017-5181244,2017/11/28,河南,办公用-系固-10001646,办公用品,830.34,9,0,306.18
CN-2018-4850175,2018/7/13,广东,办公用-系固-10001646,办公用品,553.56,6,0,204.12
CN-2018-3434056,2018/5/5,黑龙江,办公用-系固-10001658,办公用品,378,6,0,78.96
CN-2016-4759076,2016/12/16,安徽,办公用-系固-10001658,办公用品,441,7,0,92.12
CN-2017-4619981,2017/8/22,河北,办公用-系固-10001658,办公用品,567,9,0,118.44
CN-2016-2513055,2016/3/16,天津,办公用-系固-10001658,办公用品,504,8,0,105.28
CN-2016-3690158,2016/10/18,重庆,办公用-系固-10001658,办公用品,315,5,0,65.8
CN-2016-5223739,2016/8/25,广东,办公用-系固-10001658,办公用品,630,10,0,131.6
US-2015-5360498,2015/10/6,湖北,办公用-系固-10001719,办公用品,160.86,5,0.4,-19.04
US-2016-4246507,2016/6/29,山东,办公用-系固-10001719,办公用品,160.86,3,0,52.92
CN-2018-4150128,2018/2/26,湖南,办公用-系固-10001719,办公用品,268.1,5,0,88.2
CN-2017-3834707,2017/4/26,河北,办公用-系固-10001746,办公用品,390.6,6,0,89.04
US-2018-1136628,2018/10/5,江苏,办公用-系固-10001746,办公用品,117.18,3,0.4,-33.6
US-2018-3064630,2018/11/2,湖北,办公用-系固-10001746,办公用品,78.12,2,0.4,-22.4
US-2018-4651879,2018/4/8,内蒙古,办公用-系固-10001746,办公用品,156.24,4,0.4,-44.8
CN-2017-4862116,2017/11/14,天津,办公用-系固-10001746,办公用品,390.6,6,0,89.04
CN-2016-1397931,2016/6/20,广东,办公用-系固-10001746,办公用品,716.1,11,0,163.24
CN-2018-1154983,2018/2/5,山东,办公用-系固-10001925,办公用品,594.72,9,0,105.84
CN-2015-1738807,2015/3/8,湖南,办公用-系固-10001925,办公用品,66.08,1,0,11.76
CN-2018-2444005,2018/10/9,广东,办公用-系固-10001925,办公用品,264.32,4,0,47.04
CN-2016-5378913,2016/11/26,四川,办公用-系固-10001927,办公用品,153.3,5,0.4,17.5
CN-2018-4927110,2018/11/29,河南,办公用-系固-10001927,办公用品,204.4,4,0,95.76
CN-2017-4963271,2017/10/31,内蒙古,办公用-系固-10001927,办公用品,61.32,2,0.4,7
CN-2015-5698942,2015/1/12,湖南,办公用-系固-10001943,办公用品,435.4,5,0,121.8
CN-2015-3021319,2015/12/15,黑龙江,办公用-系固-10001943,办公用品,174.16,2,0,48.72
US-2018-3988119,2018/9/29,湖北,办公用-系固-10001943,办公用品,156.744,3,0.4,-31.416
CN-2017-3969050,2017/7/13,山东,办公用-系固-10001943,办公用品,174.16,2,0,48.72
CN-2017-2829745,2017/11/4,湖南,办公用-系固-10001943,办公用品,348.32,4,0,97.44
CN-2017-1778069,2017/12/3,福建,办公用-系固-10001943,办公用品,174.16,2,0,48.72
CN-2018-5834341,2018/8/27,辽宁,办公用-系固-10001956,办公用品,162.96,4,0.4,-73.36
CN-2018-4046246,2018/5/30,湖南,办公用-系固-10001956,办公用品,203.7,3,0,26.46
CN-2018-5648514,2018/12/7,福建,办公用-系固-10001956,办公用品,135.8,2,0,17.64
CN-2017-2477297,2017/6/4,辽宁,办公用-系固-10001956,办公用品,162.96,4,0.4,-73.36
CN-2018-3781306,2018/8/6,云南,办公用-系固-10001956,办公用品,67.9,1,0,8.82
CN-2018-3545086,2018/9/16,山东,办公用-系固-10001972,办公用品,140.28,2,0,39.2
CN-2015-4217149,2015/4/7,浙江,办公用-系固-10001972,办公用品,168.336,4,0.4,-33.824
CN-2017-2979175,2017/11/21,山东,办公用-系固-10002020,办公用品,389.9,5,0,11.2
CN-2018-5386927,2018/5/11,广东,办公用-系固-10002020,办公用品,233.94,3,0,6.72
CN-2018-4015472,2018/10/26,福建,办公用-系固-10002020,办公用品,233.94,3,0,6.72
CN-2016-2275835,2016/1/26,黑龙江,办公用-系固-10002020,办公用品,233.94,3,0,6.72
CN-2017-3127854,2017/9/18,重庆,办公用-系固-10002020,办公用品,389.9,5,0,11.2
CN-2016-4482834,2016/9/22,浙江,办公用-系固-10002020,办公用品,233.94,5,0.4,-144.76
CN-2017-4309040,2017/9/3,山东,办公用-系固-10002024,办公用品,67.06,1,0,20.72
CN-2016-1751343,2016/8/16,北京,办公用-系固-10002024,办公用品,268.24,4,0,82.88
US-2018-4651879,2018/6/19,广东,办公用-系固-10002024,办公用品,134.12,2,0,41.44
US-2018-5645996,2018/12/4,广西,办公用-系固-10002024,办公用品,402.36,6,0,124.32
US-2015-2547654,2015/3/1,湖北,办公用-系固-10002024,办公用品,80.472,2,0.4,-12.208
CN-2016-5404138,2016/9/7,河南,办公用-系固-10002031,办公用品,269.36,4,0,18.48
CN-2017-3284718,2017/12/17,黑龙江,办公用-系固-10002031,办公用品,269.36,4,0,18.48
CN-2018-5443541,2018/3/19,河北,办公用-系固-10002031,办公用品,269.36,4,0,18.48
CN-2015-5444149,2015/4/29,上海,办公用-系固-10002031,办公用品,202.02,3,0,13.86
CN-2015-2558996,2015/5/4,广东,办公用-系固-10002171,办公用品,145.74,3,0,46.62
CN-2017-2000071,2017/10/15,浙江,办公用-系固-10002171,办公用品,87.444,3,0.4,-11.676
CN-2015-3245528,2015/7/23,河北,办公用-系固-10002171,办公用品,145.74,3,0,46.62
CN-2018-1860599,2018/2/2,辽宁,办公用-系固-10002185,办公用品,145.32,5,0.4,-82.88
CN-2018-5717181,2018/12/15,黑龙江,办公用-系固-10002185,办公用品,96.88,2,0,5.6
CN-2015-3874208,2015/11/11,陕西,办公用-系固-10002197,办公用品,129.64,2,0,63.28
CN-2016-4493648,2016/5/22,湖北,办公用-系固-10002197,办公用品,155.568,4,0.4,22.848
CN-2016-4759076,2016/3/2,福建,办公用-系固-10002197,办公用品,64.82,1,0,31.64
CN-2018-2989159,2018/12/17,山东,办公用-系固-10002197,办公用品,129.64,2,0,63.28
CN-2017-1726701,2017/5/15,四川,办公用-系固-10002218,办公用品,210.672,4,0.4,-3.808
CN-2017-5966135,2017/10/7,辽宁,办公用-系固-10002218,办公用品,210.672,4,0.4,-3.808
US-2017-2286344,2017/12/9,湖北,办公用-系固-10002224,办公用品,145.824,4,0.4,-29.456
US-2018-5463213,2018/3/28,辽宁,办公用-系固-10002224,办公用品,145.824,4,0.4,-29.456
CN-2016-2584532,2016/7/12,安徽,办公用-系固-10002224,办公用品,182.28,3,0,50.82
US-2015-3069391,2015/6/10,河南,办公用-系固-10002224,办公用品,425.32,7,0,118.58
CN-2017-3417942,2017/4/10,湖南,办公用-系固-10002224,办公用品,60.76,1,0,16.94
US-2017-4940133,2017/5/24,浙江,办公用-系固-10002224,办公用品,109.368,3,0.4,-22.092
CN-2018-4936120,2018/9/9,广东,办公用-系固-10002226,办公用品,319.9,5,0,82.6
CN-2016-2662386,2016/12/10,广东,办公用-系固-10002226,办公用品,319.9,5,0,82.6
CN-2018-3188485,2018/11/27,辽宁,办公用-系固-10002226,办公用品,191.94,5,0.4,-45.36
CN-2017-3847012,2017/7/8,河南,办公用-系固-10002226,办公用品,255.92,4,0,66.08
CN-2018-4080706,2018/9/28,山东,办公用-系固-10002226,办公用品,511.84,8,0,132.16
CN-2016-3768437,2016/12/26,辽宁,办公用-系固-10002226,办公用品,76.776,2,0.4,-18.144
CN-2018-5623341,2018/10/7,山东,办公用-系固-10002226,办公用品,127.96,2,0,33.04
CN-2018-4950934,2018/10/29,吉林,办公用-系固-10002230,办公用品,130.48,2,0,54.6
CN-2018-5181244,2018/1/9,宁夏,办公用-系固-10002230,办公用品,65.24,1,0,27.3
CN-2018-1364986,2018/11/12,广东,办公用-系固-10002230,办公用品,260.96,4,0,109.2
CN-2017-1599696,2017/6/24,河北,办公用-系固-10002230,办公用品,326.2,5,0,136.5
CN-2016-1529712,2016/12/4,广东,办公用-系固-10002230,办公用品,260.96,4,0,109.2
CN-2018-2313079,2018/9/10,河北,办公用-系固-10002230,办公用品,130.48,2,0,54.6
CN-2018-3873167,2018/4/10,黑龙江,办公用-系固-10002262,办公用品,120.96,2,0,59.08
CN-2018-3597477,2018/3/11,江西,办公用-系固-10002262,办公用品,302.4,5,0,147.7
CN-2018-5385461,2018/7/14,广西,办公用-系固-10002262,办公用品,241.92,4,0,118.16
CN-2018-2918417,2018/12/17,湖北,办公用-系固-10002262,办公用品,108.864,3,0.4,16.044
CN-2015-5105254,2015/10/26,重庆,办公用-系固-10002262,办公用品,181.44,3,0,88.62
CN-2018-3497234,2018/10/12,河南,办公用-系固-10002262,办公用品,181.44,3,0,88.62
CN-2017-5679752,2017/11/22,福建,办公用-系固-10002326,办公用品,39.2,1,0,18.76
CN-2016-1599696,2016/5/28,天津,办公用-系固-10002326,办公用品,117.6,3,0,56.28
US-2018-3266914,2018/4/27,海南,办公用-系固-10002326,办公用品,39.2,1,0,18.76
CN-2016-4725073,2016/2/1,内蒙古,办公用-系固-10002326,办公用品,94.08,4,0.4,12.32
CN-2017-3245528,2017/7/18,河南,办公用-系固-10002340,办公用品,267.68,4,0,5.04
CN-2018-3746616,2018/10/2,安徽,办公用-系固-10002340,办公用品,401.52,6,0,7.56
US-2017-3322413,2017/4/18,江苏,办公用-系固-10002340,办公用品,120.456,3,0.4,-76.524
CN-2018-4662338,2018/10/29,广西,办公用-系固-10002340,办公用品,200.76,3,0,3.78
CN-2017-5673737,2017/11/25,陕西,办公用-系固-10002340,办公用品,200.76,3,0,3.78
CN-2018-5036114,2018/9/21,福建,办公用-系固-10002340,办公用品,267.68,4,0,5.04
CN-2015-1512811,2015/9/30,西藏,办公用-系固-10002340,办公用品,200.76,3,0,3.78
CN-2017-5873075,2017/11/30,湖南,办公用-系固-10002368,办公用品,166.32,3,0,2.94
CN-2017-5943918,2017/7/31,内蒙古,办公用-系固-10002368,办公用品,99.792,3,0.4,-63.588
US-2018-1850111,2018/5/4,河北,办公用-系固-10002368,办公用品,55.44,1,0,0.98
US-2016-2298972,2016/11/7,四川,办公用-系固-10002368,办公用品,133.056,4,0.4,-84.784
CN-2017-3551529,2017/8/15,江西,办公用-系固-10002368,办公用品,277.2,5,0,4.9
CN-2016-2720607,2016/12/5,云南,办公用-系固-10002481,办公用品,235.2,3,0,39.9
CN-2018-5816959,2018/11/25,湖北,办公用-系固-10002481,办公用品,94.08,2,0.4,-36.12
CN-2016-5631342,2016/12/18,浙江,办公用-系固-10002481,办公用品,141.12,3,0.4,-54.18
US-2018-4988987,2018/3/30,浙江,办公用-系固-10002481,办公用品,188.16,4,0.4,-72.24
CN-2018-3361827,2018/11/13,江苏,办公用-系固-10002481,办公用品,94.08,2,0.4,-36.12
CN-2016-2596183,2016/8/13,湖南,办公用-系固-10002481,办公用品,627.2,8,0,106.4
CN-2018-1182921,2018/3/18,浙江,办公用-系固-10002481,办公用品,47.04,1,0.4,-18.06
US-2018-3700485,2018/4/18,辽宁,办公用-系固-10002481,办公用品,235.2,5,0.4,-90.3
CN-2018-5687295,2018/8/7,湖南,办公用-系固-10002483,办公用品,370.44,7,0,150.92
CN-2015-2560726,2015/11/17,浙江,办公用-系固-10002483,办公用品,95.256,3,0.4,1.176
CN-2018-1787632,2018/12/19,重庆,办公用-系固-10002483,办公用品,211.68,4,0,86.24
US-2016-5334809,2016/6/18,广东,办公用-系固-10002483,办公用品,211.68,4,0,86.24
CN-2018-2211607,2018/5/15,广东,办公用-系固-10002483,办公用品,52.92,1,0,21.56
CN-2017-1123287,2017/7/27,辽宁,办公用-系固-10002483,办公用品,31.752,1,0.4,0.392
CN-2017-1302355,2017/12/6,黑龙江,办公用-系固-10002483,办公用品,158.76,3,0,64.68
CN-2017-4188418,2017/6/10,广东,办公用-系固-10002483,办公用品,52.92,1,0,21.56
CN-2016-1410437,2016/3/12,广东,办公用-系固-10002492,办公用品,543.48,6,0,173.88
CN-2015-3694355,2015/4/1,吉林,办公用-系固-10002492,办公用品,452.9,5,0,144.9
US-2017-1964482,2017/11/8,江苏,办公用-系固-10002492,办公用品,163.044,3,0.4,-21.756
CN-2017-1900344,2017/2/9,山西,办公用-系固-10002492,办公用品,724.64,8,0,231.84
CN-2017-4271574,2017/6/18,河南,办公用-系固-10002492,办公用品,362.32,4,0,115.92
US-2016-5579979,2016/2/22,内蒙古,办公用-系固-10002504,办公用品,69.3,3,0.4,-46.2
US-2018-1300278,2018/8/5,辽宁,办公用-系固-10002504,办公用品,115.5,5,0.4,-77
CN-2018-3188485,2018/10/14,浙江,办公用-系固-10002504,办公用品,115.5,5,0.4,-77
CN-2018-3930358,2018/11/18,山东,办公用-系固-10002504,办公用品,77,2,0,0
US-2015-5434393,2015/12/8,江苏,办公用-系固-10002504,办公用品,92.4,4,0.4,-61.6
US-2016-1498643,2016/11/26,辽宁,办公用-系固-10002531,办公用品,152.544,4,0.4,-74.256
US-2017-4774798,2017/5/3,浙江,办公用-系固-10002531,办公用品,152.544,4,0.4,-74.256
US-2015-5294254,2015/10/24,广东,办公用-系固-10002531,办公用品,572.04,9,0,61.74
CN-2018-4164715,2018/1/24,辽宁,办公用-系固-10002531,办公用品,343.224,9,0.4,-167.076
CN-2015-2252147,2015/9/8,湖南,办公用-系固-10002536,办公用品,290.64,4,0,113.12
CN-2015-1594949,2015/5/16,甘肃,办公用-系固-10002536,办公用品,217.98,5,0.4,-3.92
US-2017-4644475,2017/11/4,青海,办公用-系固-10002536,办公用品,508.62,7,0,197.96
US-2017-5837615,2017/9/11,浙江,办公用-系固-10002556,办公用品,235.872,8,0.4,-63.168
CN-2018-3281446,2018/7/8,辽宁,办公用-系固-10002631,办公用品,136.584,3,0.4,11.004
CN-2015-1150523,2015/11/22,天津,办公用-系固-10002631,办公用品,303.52,4,0,136.08
US-2018-3772912,2018/9/8,广东,办公用-系固-10002631,办公用品,227.64,3,0,102.06
CN-2017-2547654,2017/5/1,甘肃,办公用-系固-10002631,办公用品,182.112,4,0.4,14.672
CN-2018-1267778,2018/10/14,北京,办公用-系固-10002642,办公用品,175.84,2,0,15.68
CN-2017-5731370,2017/2/8,黑龙江,办公用-系固-10002707,办公用品,135.8,2,0,42
US-2018-3139690,2018/5/7,山东,办公用-系固-10002707,办公用品,135.8,2,0,42
US-2017-4940133,2017/12/2,湖北,办公用-系固-10002707,办公用品,122.22,3,0.4,-18.48
US-2018-1638210,2018/3/5,湖北,办公用-系固-10002707,办公用品,40.74,1,0.4,-6.16
CN-2018-2720607,2018/5/12,江苏,办公用-系固-10002707,办公用品,122.22,3,0.4,-18.48
US-2015-4888622,2015/7/12,江苏,办公用-系固-10002707,办公用品,81.48,2,0.4,-12.32
US-2015-5844938,2015/4/5,江苏,办公用-系固-10002707,办公用品,122.22,3,0.4,-18.48
CN-2018-2121055,2018/8/4,云南,办公用-系固-10002707,办公用品,475.3,7,0,147
CN-2018-2062805,2018/3/9,广西,办公用-系固-10002716,办公用品,180.6,2,0,8.96
US-2016-4150614,2016/5/4,浙江,办公用-系固-10002716,办公用品,216.72,4,0.4,-126.56
